"submission_date","created_at","date_diff"
"03/15/2021","03/11/2022 01:59:22 PM",-361
"03/16/2021","03/11/2022 01:59:22 PM",-360
"03/17/2021","03/11/2022 01:59:22 PM",-359
"03/18/2021","03/11/2022 01:59:22 PM",-358
"03/19/2021","03/11/2022 01:59:22 PM",-357
"03/20/2021","03/11/2022 01:59:22 PM",-356
"03/21/2021","03/11/2022 01:59:22 PM",-355
"03/22/2021","03/11/2022 01:59:22 PM",-354
"03/23/2021","03/11/2022 01:59:22 PM",-353
"03/24/2021","03/11/2022 01:59:22 PM",-352
"03/25/2021","03/11/2022 01:59:22 PM",-351
"03/26/2021","03/11/2022 01:59:22 PM",-350
"03/27/2021","03/11/2022 01:59:22 PM",-349
"03/28/2021","03/11/2022 01:59:22 PM",-348
"03/29/2021","03/11/2022 01:59:22 PM",-347
"03/30/2021","03/11/2022 01:59:22 PM",-346
"03/31/2021","03/11/2022 01:59:22 PM",-345
"04/01/2021","03/11/2022 01:59:22 PM",-344
"04/02/2021","03/11/2022 01:59:22 PM",-343
"04/03/2021","03/11/2022 01:59:22 PM",-342
"04/04/2021","03/11/2022 01:59:22 PM",-341
"04/05/2021","03/11/2022 01:59:22 PM",-340
"04/06/2021","03/11/2022 01:59:22 PM",-339
"04/07/2021","03/11/2022 01:59:22 PM",-338
"04/08/2021","03/11/2022 01:59:22 PM",-337
"04/09/2021","03/11/2022 01:59:22 PM",-336
"04/10/2021","03/11/2022 01:59:22 PM",-335
"04/11/2021","03/11/2022 01:59:22 PM",-334
"04/12/2021","03/11/2022 01:59:22 PM",-333
"04/13/2021","03/11/2022 01:59:22 PM",-332
"04/14/2021","03/11/2022 01:59:22 PM",-331
"04/15/2021","03/11/2022 01:59:22 PM",-330
"04/16/2021","03/11/2022 01:59:22 PM",-329
"04/17/2021","03/11/2022 01:59:22 PM",-328
"04/18/2021","03/11/2022 01:59:22 PM",-327
"04/19/2021","03/11/2022 01:59:22 PM",-326
"04/20/2021","03/11/2022 01:59:22 PM",-325
"04/21/2021","03/11/2022 01:59:22 PM",-324
"04/22/2021","03/11/2022 01:59:22 PM",-323
"04/23/2021","03/11/2022 01:59:22 PM",-322
"04/24/2021","03/11/2022 01:59:22 PM",-321
"04/25/2021","03/11/2022 01:59:22 PM",-320
"04/26/2021","03/11/2022 01:59:22 PM",-319
"04/27/2021","03/11/2022 01:59:22 PM",-318
"04/28/2021","03/11/2022 01:59:22 PM",-317
"04/29/2021","03/11/2022 01:59:22 PM",-316
"04/30/2021","03/11/2022 01:59:22 PM",-315
"05/01/2021","03/11/2022 01:59:22 PM",-314
"05/02/2021","03/11/2022 01:59:22 PM",-313
"05/03/2021","03/11/2022 01:59:22 PM",-312
"05/04/2021","03/11/2022 01:59:22 PM",-311
"05/05/2021","03/11/2022 01:59:22 PM",-310
"05/06/2021","03/11/2022 01:59:22 PM",-309
"05/07/2021","03/11/2022 01:59:22 PM",-308
"05/08/2021","03/11/2022 01:59:22 PM",-307
"05/09/2021","03/11/2022 01:59:22 PM",-306
"05/10/2021","03/11/2022 01:59:22 PM",-305
"05/11/2021","03/11/2022 01:59:22 PM",-304
"05/12/2021","03/11/2022 01:59:22 PM",-303
"05/13/2021","03/11/2022 01:59:22 PM",-302
"05/14/2021","03/11/2022 01:59:22 PM",-301
"05/15/2021","03/11/2022 01:59:22 PM",-300
"05/16/2021","03/11/2022 01:59:22 PM",-299
"05/17/2021","03/11/2022 01:59:22 PM",-298
"05/18/2021","03/11/2022 01:59:22 PM",-297
"05/19/2021","03/11/2022 01:59:22 PM",-296
"05/20/2021","03/11/2022 01:59:22 PM",-295
"05/21/2021","03/11/2022 01:59:22 PM",-294
"05/22/2021","03/11/2022 01:59:22 PM",-293
"05/23/2021","03/11/2022 01:59:22 PM",-292
"05/24/2021","03/11/2022 01:59:22 PM",-291
"05/25/2021","03/11/2022 01:59:22 PM",-290
"05/26/2021","03/11/2022 01:59:22 PM",-289
"05/27/2021","03/11/2022 01:59:22 PM",-288
"05/28/2021","03/11/2022 01:59:22 PM",-287
"05/29/2021","03/11/2022 01:59:22 PM",-286
"05/30/2021","03/11/2022 01:59:22 PM",-285
"05/31/2021","03/11/2022 01:59:22 PM",-284
"06/01/2021","03/11/2022 01:59:22 PM",-283
"06/02/2021","03/11/2022 01:59:22 PM",-282
"06/03/2021","03/11/2022 01:59:22 PM",-281
"06/04/2021","03/11/2022 01:59:22 PM",-280
"06/05/2021","03/11/2022 01:59:22 PM",-279
"06/06/2021","03/11/2022 01:59:22 PM",-278
"06/07/2021","03/11/2022 01:59:22 PM",-277
"06/08/2021","03/11/2022 01:59:22 PM",-276
"06/09/2021","03/11/2022 01:59:22 PM",-275
"06/10/2021","03/11/2022 01:59:22 PM",-274
"06/11/2021","03/11/2022 01:59:22 PM",-273
"06/12/2021","03/11/2022 01:59:22 PM",-272
"06/13/2021","03/11/2022 01:59:22 PM",-271
"06/14/2021","03/11/2022 01:59:22 PM",-270
"06/15/2021","03/11/2022 01:59:22 PM",-269
"06/16/2021","03/11/2022 01:59:22 PM",-268
"06/17/2021","03/11/2022 01:59:22 PM",-267
"06/18/2021","03/11/2022 01:59:22 PM",-266
"06/19/2021","03/11/2022 01:59:22 PM",-265
"06/20/2021","03/11/2022 01:59:22 PM",-264
"06/21/2021","03/11/2022 01:59:22 PM",-263
"06/22/2021","03/11/2022 01:59:22 PM",-262
"06/23/2021","03/11/2022 01:59:22 PM",-261
"06/24/2021","03/11/2022 01:59:22 PM",-260
"06/25/2021","03/11/2022 01:59:22 PM",-259
"06/26/2021","03/11/2022 01:59:22 PM",-258
"06/27/2021","03/11/2022 01:59:22 PM",-257
"06/28/2021","03/11/2022 01:59:22 PM",-256
"06/29/2021","03/11/2022 01:59:22 PM",-255
"06/30/2021","03/11/2022 01:59:22 PM",-254
"07/01/2021","03/11/2022 01:59:22 PM",-253
"07/02/2021","03/11/2022 01:59:22 PM",-252
"07/03/2021","03/11/2022 01:59:22 PM",-251
"07/04/2021","03/11/2022 01:59:22 PM",-250
"07/05/2021","03/11/2022 01:59:22 PM",-249
"07/06/2021","03/11/2022 01:59:22 PM",-248
"07/07/2021","03/11/2022 01:59:22 PM",-247
"07/08/2021","03/11/2022 01:59:22 PM",-246
"07/09/2021","03/11/2022 01:59:22 PM",-245
"07/10/2021","03/11/2022 01:59:22 PM",-244
"07/11/2021","03/11/2022 01:59:22 PM",-243
"07/12/2021","03/11/2022 01:59:22 PM",-242
"07/13/2021","03/11/2022 01:59:22 PM",-241
"07/14/2021","03/11/2022 01:59:22 PM",-240
"07/15/2021","03/11/2022 01:59:22 PM",-239
"07/16/2021","03/11/2022 01:59:22 PM",-238
"07/17/2021","03/11/2022 01:59:22 PM",-237
"07/18/2021","03/11/2022 01:59:22 PM",-236
"07/19/2021","03/11/2022 01:59:22 PM",-235
"07/20/2021","03/11/2022 01:59:22 PM",-234
"07/21/2021","03/11/2022 01:59:22 PM",-233
"07/22/2021","03/11/2022 01:59:22 PM",-232
"07/23/2021","03/11/2022 01:59:22 PM",-231
"07/24/2021","03/11/2022 01:59:22 PM",-230
"07/25/2021","03/11/2022 01:59:22 PM",-229
"07/26/2021","03/11/2022 01:59:22 PM",-228
"07/27/2021","03/11/2022 01:59:22 PM",-227
"07/28/2021","03/11/2022 01:59:22 PM",-226
"07/29/2021","03/11/2022 01:59:22 PM",-225
"07/30/2021","03/11/2022 01:59:22 PM",-224
"07/31/2021","03/11/2022 01:59:22 PM",-223
"08/01/2021","03/11/2022 01:59:22 PM",-222
"08/02/2021","03/11/2022 01:59:22 PM",-221
"08/03/2021","03/11/2022 01:59:22 PM",-220
"08/04/2021","03/11/2022 01:59:22 PM",-219
"08/05/2021","03/11/2022 01:59:22 PM",-218
"08/06/2021","03/11/2022 01:59:22 PM",-217
"08/07/2021","03/11/2022 01:59:22 PM",-216
"08/08/2021","03/11/2022 01:59:22 PM",-215
"08/09/2021","03/11/2022 01:59:22 PM",-214
"08/10/2021","03/11/2022 01:59:22 PM",-213
"08/11/2021","03/11/2022 01:59:22 PM",-212
"08/12/2021","03/11/2022 01:59:22 PM",-211
"08/13/2021","03/11/2022 01:59:22 PM",-210
"08/14/2021","03/11/2022 01:59:22 PM",-209
"08/15/2021","03/11/2022 01:59:22 PM",-208
"08/16/2021","03/11/2022 01:59:22 PM",-207
"08/17/2021","03/11/2022 01:59:22 PM",-206
"08/18/2021","03/11/2022 01:59:22 PM",-205
"08/19/2021","03/11/2022 01:59:22 PM",-204
"08/20/2021","03/11/2022 01:59:22 PM",-203
"08/21/2021","03/11/2022 01:59:22 PM",-202
"08/22/2021","03/11/2022 01:59:22 PM",-201
"08/23/2021","03/11/2022 01:59:22 PM",-200
"08/24/2021","03/11/2022 01:59:22 PM",-199
"08/25/2021","03/11/2022 01:59:22 PM",-198
"08/26/2021","03/11/2022 01:59:22 PM",-197
"08/27/2021","03/11/2022 01:59:22 PM",-196
"08/28/2021","03/11/2022 01:59:22 PM",-195
"08/29/2021","03/11/2022 01:59:22 PM",-194
"08/30/2021","03/11/2022 01:59:22 PM",-193
"08/31/2021","03/11/2022 01:59:22 PM",-192
"09/01/2021","03/11/2022 01:59:22 PM",-191
"09/02/2021","03/11/2022 01:59:22 PM",-190
"09/03/2021","03/11/2022 01:59:22 PM",-189
"09/04/2021","03/11/2022 01:59:22 PM",-188
"09/05/2021","03/11/2022 01:59:22 PM",-187
"09/06/2021","03/11/2022 01:59:22 PM",-186
"09/07/2021","03/11/2022 01:59:22 PM",-185
"09/08/2021","03/11/2022 01:59:22 PM",-184
"09/09/2021","03/11/2022 01:59:22 PM",-183
"09/10/2021","03/11/2022 01:59:22 PM",-182
"09/11/2021","03/11/2022 01:59:22 PM",-181
"09/12/2021","03/11/2022 01:59:22 PM",-180
"09/13/2021","03/11/2022 01:59:22 PM",-179
"09/14/2021","03/11/2022 01:59:22 PM",-178
"09/15/2021","03/11/2022 01:59:22 PM",-177
"09/16/2021","03/11/2022 01:59:22 PM",-176
"09/17/2021","03/11/2022 01:59:22 PM",-175
"09/18/2021","03/11/2022 01:59:22 PM",-174
"09/19/2021","03/11/2022 01:59:22 PM",-173
"09/20/2021","03/11/2022 01:59:22 PM",-172
"09/21/2021","03/11/2022 01:59:22 PM",-171
"09/22/2021","03/11/2022 01:59:22 PM",-170
"09/23/2021","03/11/2022 01:59:22 PM",-169
"09/24/2021","03/11/2022 01:59:22 PM",-168
"09/25/2021","03/11/2022 01:59:22 PM",-167
"09/26/2021","03/11/2022 01:59:22 PM",-166
"09/27/2021","03/11/2022 01:59:22 PM",-165
"09/28/2021","03/11/2022 01:59:22 PM",-164
"09/29/2021","03/11/2022 01:59:22 PM",-163
"09/30/2021","03/11/2022 01:59:22 PM",-162
"10/01/2021","03/11/2022 01:59:22 PM",-161
"10/02/2021","03/11/2022 01:59:22 PM",-160
"10/03/2021","03/11/2022 01:59:22 PM",-159
"10/04/2021","03/11/2022 01:59:22 PM",-158
"10/05/2021","03/11/2022 01:59:22 PM",-157
"10/06/2021","03/11/2022 01:59:22 PM",-156
"10/07/2021","03/11/2022 01:59:22 PM",-155
"10/08/2021","03/11/2022 01:59:22 PM",-154
"10/09/2021","03/11/2022 01:59:22 PM",-153
"10/10/2021","03/11/2022 01:59:22 PM",-152
"10/11/2021","03/11/2022 01:59:22 PM",-151
"10/12/2021","03/11/2022 01:59:22 PM",-150
"10/13/2021","03/11/2022 01:59:22 PM",-149
"10/14/2021","03/11/2022 01:59:22 PM",-148
"10/15/2021","03/11/2022 01:59:22 PM",-147
"10/16/2021","03/11/2022 01:59:22 PM",-146
"10/17/2021","03/11/2022 01:59:22 PM",-145
"10/18/2021","03/11/2022 01:59:22 PM",-144
"10/19/2021","03/11/2022 01:59:22 PM",-143
"10/20/2021","03/11/2022 01:59:22 PM",-142
"10/21/2021","03/11/2022 01:59:22 PM",-141
"10/22/2021","03/11/2022 01:59:22 PM",-140
"10/23/2021","03/11/2022 01:59:22 PM",-139
"10/24/2021","03/11/2022 01:59:22 PM",-138
"10/25/2021","03/11/2022 01:59:22 PM",-137
"10/26/2021","03/11/2022 01:59:22 PM",-136
"10/27/2021","03/11/2022 01:59:22 PM",-135
"10/28/2021","03/11/2022 01:59:22 PM",-134
"10/29/2021","03/11/2022 01:59:22 PM",-133
"10/30/2021","03/11/2022 01:59:22 PM",-132
"10/31/2021","03/11/2022 01:59:22 PM",-131
"11/01/2021","03/11/2022 01:59:22 PM",-130
"11/02/2021","03/11/2022 01:59:22 PM",-129
"11/03/2021","03/11/2022 01:59:22 PM",-128
"11/04/2021","03/11/2022 01:59:22 PM",-127
"11/05/2021","03/11/2022 01:59:22 PM",-126
"11/06/2021","03/11/2022 01:59:22 PM",-125
"11/07/2021","03/11/2022 01:59:22 PM",-124
"11/08/2021","03/11/2022 01:59:22 PM",-123
"11/09/2021","03/11/2022 01:59:22 PM",-122
"11/10/2021","03/11/2022 01:59:22 PM",-121
"11/11/2021","03/11/2022 01:59:22 PM",-120
"11/12/2021","03/11/2022 01:59:22 PM",-119
"11/13/2021","03/11/2022 01:59:22 PM",-118
"11/14/2021","03/11/2022 01:59:22 PM",-117
"11/15/2021","03/11/2022 01:59:22 PM",-116
"11/16/2021","03/11/2022 01:59:22 PM",-115
"11/17/2021","03/11/2022 01:59:22 PM",-114
"11/18/2021","03/11/2022 01:59:22 PM",-113
"11/19/2021","03/11/2022 01:59:22 PM",-112
"11/20/2021","03/11/2022 01:59:22 PM",-111
"11/21/2021","03/11/2022 01:59:22 PM",-110
"11/22/2021","03/11/2022 01:59:22 PM",-109
"11/23/2021","03/11/2022 01:59:22 PM",-108
"11/24/2021","03/11/2022 01:59:22 PM",-107
"11/25/2021","03/11/2022 01:59:22 PM",-106
"11/26/2021","03/11/2022 01:59:22 PM",-105
"11/27/2021","03/11/2022 01:59:22 PM",-104
"11/28/2021","03/11/2022 01:59:22 PM",-103
"11/29/2021","03/11/2022 01:59:22 PM",-102
"11/30/2021","03/11/2022 01:59:22 PM",-101
"12/01/2021","03/11/2022 01:59:22 PM",-100
"12/02/2021","03/11/2022 01:59:22 PM",-99
"12/03/2021","03/11/2022 01:59:22 PM",-98
"12/04/2021","03/11/2022 01:59:22 PM",-97
"12/05/2021","03/11/2022 01:59:22 PM",-96
"12/06/2021","03/11/2022 01:59:22 PM",-95
"12/07/2021","03/11/2022 01:59:22 PM",-94
"12/08/2021","03/11/2022 01:59:22 PM",-93
"12/09/2021","03/11/2022 01:59:22 PM",-92
"12/10/2021","03/11/2022 01:59:22 PM",-91
"12/11/2021","03/11/2022 01:59:22 PM",-90
"12/12/2021","03/11/2022 01:59:22 PM",-89
"12/13/2021","03/11/2022 01:59:22 PM",-88
"12/14/2021","03/11/2022 01:59:22 PM",-87
"12/15/2021","03/11/2022 01:59:22 PM",-86
"12/16/2021","03/11/2022 01:59:22 PM",-85
"12/17/2021","03/11/2022 01:59:22 PM",-84
"12/18/2021","03/11/2022 01:59:22 PM",-83
"12/19/2021","03/11/2022 01:59:22 PM",-82
"12/20/2021","03/11/2022 01:59:22 PM",-81
"12/21/2021","03/11/2022 01:59:22 PM",-80
"12/22/2021","03/11/2022 01:59:22 PM",-79
"12/23/2021","03/11/2022 01:59:22 PM",-78
"12/24/2021","03/11/2022 01:59:22 PM",-77
"12/25/2021","03/11/2022 01:59:22 PM",-76
"12/26/2021","03/11/2022 01:59:22 PM",-75
"12/27/2021","03/11/2022 01:59:22 PM",-74
"12/28/2021","03/11/2022 01:59:22 PM",-73
"12/29/2021","03/11/2022 01:59:22 PM",-72
"12/30/2021","03/11/2022 01:59:22 PM",-71
"12/31/2021","03/11/2022 01:59:22 PM",-70
"01/01/2022","03/11/2022 01:59:22 PM",-69
"01/02/2022","03/11/2022 01:59:22 PM",-68
"01/03/2022","03/11/2022 01:59:22 PM",-67
"01/04/2022","03/11/2022 01:59:22 PM",-66
"01/05/2022","03/11/2022 01:59:22 PM",-65
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/06/2022","03/11/2022 01:59:22 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/22/2020","03/26/2020 04:22:39 PM",-64
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/23/2020","03/26/2020 04:22:39 PM",-63
"01/07/2022","03/11/2022 01:59:22 PM",-63
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/08/2022","03/11/2022 01:59:22 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/24/2020","03/26/2020 04:22:39 PM",-62
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/09/2022","03/11/2022 01:59:22 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
"01/25/2020","03/26/2020 04:22:39 PM",-61
